"grid_id","lon","lat","geom"
2150,-117.70972151066341,34.10139498620357,"POLYGON((-117.71515551391334 34.09690029550384,-117.7043188046478 34.09687426205037,-117.70428692376382 34.105889513499584,-117.7151248014503 34.105915549767815,-117.71515551391334 34.09690029550384))"
2151,-118.86939283243224,34.107631535804515,"POLYGON((-118.87476454008024 34.10308499222103,-118.86392738266993 34.10316296235192,-118.86402053888443 34.11217792161564,-118.87485886473463 34.11209994305556,-118.87476454008024 34.10308499222103))"
2152,-118.85855508074738,34.107709024152726,"POLYGON((-118.86392738266993 34.10316296235192,-118.85309020517462 34.10323996054003,-118.85318219294273 34.11225492812786,-118.86402053888443 34.11217792161564,-118.86392738266993 34.10316296235192))"
2153,-118.84771730910026,34.10778554050427,"POLYGON((-118.85309020517462 34.10323996054003,-118.8422530078462 34.10331598678269,-118.84234382716147 34.11233096258955,-118.85318219294273 34.11225492812786,-118.85309020517462 34.10323996054003))"
2154,-118.83687951774274,34.10786108485647,"POLYGON((-118.8422530078462 34.10331598678269,-118.83141579093653 34.10339104107722,-118.83150544179267 34.11240602499804,-118.84234382716147 34.11233096258955,-118.8422530078462 34.10331598678269))"
2155,-118.8260417069268,34.1079356572067,"POLYGON((-118.83141579093653 34.10339104107722,-118.82057855469752 34.10346512342102,-118.82066703708826 34.11248011535072,-118.83150544179267 34.11240602499804,-118.83141579093653 34.10339104107722))"
2156,-118.81520387690436,34.10800925755236,"POLYGON((-118.82057855469752 34.10346512342102,-118.80974129938109 34.1035382338115,-118.80982861330023 34.11255323364498,-118.82066703708826 34.11248011535072,-118.82057855469752 34.10346512342102))"
2157,-118.80436602792737,34.10808188589087,"POLYGON((-118.80974129938109 34.1035382338115,-118.79890402523908 34.103610372246045,-118.79899017068057 34.112625379878295,-118.80982861330023 34.11255323364498,-118.80974129938109 34.1035382338115))"
2158,-118.79352816024779,34.10815354221967,"POLYGON((-118.79890402523908 34.103610372246045,-118.78806673252345 34.10368153872221,-118.78815170948126 34.112696554048085,-118.79899017068057 34.112625379878295,-118.79890402523908 34.103610372246045))"
2159,-118.78269027411747,34.10822422653628,"POLYGON((-118.78806673252345 34.10368153872221,-118.77722942148607 34.103751733237495,-118.77731322995426 34.112766756151935,-118.78815170948126 34.112696554048085,-118.78806673252345 34.10368153872221))"
2160,-118.77185236978843,34.10829393883822,"POLYGON((-118.77722942148607 34.103751733237495,-118.76639209237882 34.10382095578938,-118.76647473235157 34.112835986187335,-118.77731322995426 34.112766756151935,-118.77722942148607 34.103751733237495))"
2161,-118.76101444751261,34.10836267912305,"POLYGON((-118.76639209237882 34.10382095578938,-118.75555474545367 34.10388920637552,-118.75563621692521 34.11290424415187,-118.76647473235157 34.112835986187335,-118.76639209237882 34.10382095578938))"
2162,-118.75017650754197,34.10843044738836,"POLYGON((-118.75555474545367 34.10388920637552,-118.74471738096251 34.10395648499347,-118.74479768392715 34.11297153004318,-118.75563621692521 34.11290424415187,-118.75555474545367 34.10388920637552))"
2163,-118.73933855012844,34.10849724363178,"POLYGON((-118.74471738096251 34.10395648499347,-118.73387999915722 34.10402279164092,-118.73395913360935 34.11303784385888,-118.74479768392715 34.11297153004318,-118.74471738096251 34.10395648499347))"
2164,-118.72850057552392,34.10856306785099,"POLYGON((-118.73387999915722 34.10402279164092,-118.72304260028973 34.104088126315524,-118.72312056622386 34.113103185596685,-118.73395913360935 34.11303784385888,-118.73387999915722 34.10402279164092))"
2165,-118.7176625839805,34.10862792004368,"POLYGON((-118.72304260028973 34.104088126315524,-118.712205184612 34.104152489015014,-118.71228198202267 34.11316755525428,-118.72312056622386 34.113103185596685,-118.72304260028973 34.104088126315524))"
2166,-118.70682457575003,34.10869180020758,"POLYGON((-118.712205184612 34.104152489015014,-118.70136775237592 34.10421587973715,-118.70144338125777 34.11323095282943,-118.71228198202267 34.11316755525428,-118.712205184612 34.104152489015014))"
2167,-118.69598655108453,34.10875470834046,"POLYGON((-118.70136775237592 34.10421587973715,-118.69053030383338 34.104278298479684,-118.69060476418116 34.11329337831992,-118.70144338125777 34.11323095282943,-118.70136775237592 34.10421587973715))"
2168,-118.68514851023598,34.10881664444012,"POLYGON((-118.69053030383338 34.104278298479684,-118.67969283923638 34.104339745240445,-118.67976613104484 34.11335483172354,-118.69060476418116 34.11329337831992,-118.69053030383338 34.104278298479684))"
2169,-118.67431045345627,34.10887760850438,"POLYGON((-118.67969283923638 34.104339745240445,-118.66885535883677 34.1044002200173,-118.66892748210086 34.1134153130382,-118.67976613104484 34.11335483172354,-118.67969283923638 34.104339745240445))"
2170,-118.66347238099743,34.10893760053113,"POLYGON((-118.66885535883677 34.1044002200173,-118.65801786288651 34.10445972280812,-118.6580888176012 34.11347482226171,-118.66892748210086 34.1134153130382,-118.66885535883677 34.1044002200173))"
2171,-118.65263429311139,34.108996620518255,"POLYGON((-118.65801786288651 34.10445972280812,-118.64718035163754 34.104518253610806,-118.64725013779785 34.113533359392044,-118.6580888176012 34.11347482226171,-118.65801786288651 34.10445972280812))"
2172,-118.64179619005016,34.109054668463706,"POLYGON((-118.64718035163754 34.104518253610806,-118.63634282534181 34.10457581242334,-118.63641144294286 34.113590924427136,-118.64725013779785 34.113533359392044,-118.64718035163754 34.104518253610806))"
2173,-118.6309580720657,34.109111744365435,"POLYGON((-118.63634282534181 34.10457581242334,-118.62550528425122 34.10463239924373,-118.62557273328825 34.11364751736498,-118.63641144294286 34.113590924427136,-118.63634282534181 34.10457581242334))"
2174,-118.62011993941,34.10916784822147,"POLYGON((-118.62550528425122 34.10463239924373,-118.6146677286177 34.10468801406994,-118.61473400908599 34.113703138203576,-118.62557273328825 34.11364751736498,-118.62550528425122 34.10463239924373))"
2175,-118.609281792335,34.10922298002983,"POLYGON((-118.6146677286177 34.10468801406994,-118.60383015869324 34.10474265690007,-118.6038952705882 34.11375778694101,-118.61473400908599 34.113703138203576,-118.6146677286177 34.10468801406994))"
2176,-118.59844363109276,34.109277139788595,"POLYGON((-118.60383015869324 34.10474265690007,-118.59299257472975 34.10479632773217,-118.5930565180468 34.11381146357535,-118.6038952705882 34.11375778694101,-118.60383015869324 34.10474265690007))"
2177,-118.58760545593519,34.10933032749586,"POLYGON((-118.59299257472975 34.10479632773217,-118.58215497697917 34.104849026564395,-118.58221775171386 34.11386416810473,-118.5930565180468 34.11381146357535,-118.59299257472975 34.10479632773217))"
2178,-118.57676726711428,34.109382543149785,"POLYGON((-118.58215497697917 34.104849026564395,-118.57131736569346 34.1049007533949,-118.57137897184141 34.1139159005273,-118.58221775171386 34.11386416810473,-118.58215497697917 34.104849026564395))"
2179,-118.56592906488211,34.10943378674853,"POLYGON((-118.57131736569346 34.1049007533949,-118.56047974112457 34.10495150822187,-118.56054017868148 34.11396666084125,-118.57137897184141 34.1139159005273,-118.57131736569346 34.1049007533949))"
2180,-118.55509084949055,34.10948405829031,"POLYGON((-118.56047974112457 34.10495150822187,-118.54964210352442 34.10500129104355,-118.54970137248607 34.1140164490448,-118.56054017868148 34.11396666084125,-118.56047974112457 34.10495150822187))"
2181,-118.54425262119162,34.109533357773344,"POLYGON((-118.54964210352442 34.10500129104355,-118.538804453145 34.105050101858126,-118.53886255350726 34.114065265136205,-118.54970137248607 34.1140164490448,-118.54964210352442 34.10500129104355))"
2182,-118.53341438023735,34.10958168519594,"POLYGON((-118.538804453145 34.105050101858126,-118.52796679023822 34.10509794066398,-118.52802372199706 34.1141131091138,-118.53886255350726 34.114065265136205,-118.538804453145 34.105050101858126))"
2183,-118.52257612687971,34.109629040556406,"POLYGON((-118.52796679023822 34.10509794066398,-118.51712911505608 34.10514480745939,-118.51718487820753 34.11415998097587,-118.52802372199706 34.1141131091138,-118.52796679023822 34.10509794066398))"
2184,-118.5117378613707,34.10967542385306,"POLYGON((-118.51712911505608 34.10514480745939,-118.50629142785053 34.10519070224272,-118.50634602239066 34.114205880720796,-118.51718487820753 34.11415998097587,-118.51712911505608 34.10514480745939))"
2185,-118.50089958396232,34.10972083508431,"POLYGON((-118.50629142785053 34.10519070224272,-118.49545372887349 34.1052356250124,-118.49550715479852 34.114250808346945,-118.50634602239066 34.114205880720796,-118.50629142785053 34.10519070224272))"
2186,-118.49006129490658,34.10976527424854,"POLYGON((-118.49545372887349 34.1052356250124,-118.48461601837695 34.10527957576683,-118.48466827568315 34.114294763852776,-118.49550715479852 34.114250808346945,-118.49545372887349 34.1052356250124))"
