grid_id,lat,lon,geom,prediction
908,33.98407231089497,-118.33781420730111,"POLYGON((-118.34320677683831 33.97954948894478,-118.33238526637876 33.97957978541228,-118.33242105454391 33.98859497271811,-118.34324373014557 33.9885646729698,-118.34320677683831 33.97954948894478))",16.085463737186867
909,33.98410212369503,-118.32699211040695,"POLYGON((-118.33238526637876 33.97957978541228,-118.32156374821423 33.97960911131637,-118.32159837123476 33.98862430179789,-118.33242105454391 33.98859497271811,-118.33238526637876 33.97957978541228))",16.931885621442852
910,33.98413096587861,-118.31617000593205,"POLYGON((-118.32156374821423 33.97960911131637,-118.31074222259555 33.97963746665603,-118.31077568046905 33.98865266020813,-118.32159837123476 33.98862430179789,-118.32156374821423 33.97960911131637))",17.379615137522645
911,33.9841588374447,-118.3053478941272,"POLYGON((-118.31074222259555 33.97963746665603,-118.29992068977354 33.97966485143026,-118.2999529824977 33.988680047947845,-118.31077568046905 33.98865266020813,-118.31074222259555 33.97963746665603))",22.0420888109639
912,33.98418573839234,-118.29452577524336,"POLYGON((-118.29992068977354 33.97966485143026,-118.28909914999913 33.979691265638074,-118.28913027757166 33.988706465016094,-118.2999529824977 33.988680047947845,-118.29992068977354 33.97966485143026))",21.60969898713517
913,33.98421166872056,-118.28370364953142,"POLYGON((-118.28909914999913 33.979691265638074,-118.27827760352308 33.979716709278605,-118.27830756594184 33.98873191141188,-118.28913027757166 33.988706465016094,-118.28909914999913 33.979691265638074))",24.60242417274706
914,33.98423662842846,-118.27288151724217,"POLYGON((-118.27827760352308 33.979716709278605,-118.26745605059625 33.979741182350914,-118.26748484785918 33.988756387134366,-118.27830756594184 33.98873191141188,-118.27827760352308 33.979716709278605))",26.83520682123658
915,33.98426061751516,-118.26205937862656,"POLYGON((-118.26745605059625 33.979741182350914,-118.25663449146954 33.979764684854146,-118.2566621235746 33.988779892182706,-118.26748484785918 33.988756387134366,-118.26745605059625 33.979741182350914))",21.293184336917573
916,33.984283635979835,-118.25123723393551,"POLYGON((-118.25663449146954 33.979764684854146,-118.24581292639375 33.97978721678753,-118.24583939333905 33.98880242655604,-118.2566621235746 33.988779892182706,-118.25663449146954 33.979764684854146))",26.48737964605734
917,33.984305683821695,-118.24041508341992,"POLYGON((-118.24581292639375 33.97978721678753,-118.23499135561977 33.97980877815023,-118.23501665740346 33.9888239902536,-118.24583939333905 33.98880242655604,-118.24581292639375 33.97978721678753))",21.54089762608807
918,33.984326761039945,-118.22959292733059,"POLYGON((-118.23499135561977 33.97980877815023,-118.22416977939844 33.97982936894149,-118.22419391601872 33.98884458327463,-118.23501665740346 33.9888239902536,-118.23499135561977 33.97980877815023))",21.60949110295058
919,33.98434686763384,-118.21877076591848,"POLYGON((-118.22416977939844 33.97982936894149,-118.21334819798055 33.97984898916063,-118.21337116943583 33.98886420561845,-118.22419391601872 33.98884458327463,-118.22416977939844 33.97982936894149))",19.938185403705834
920,33.984366003602716,-118.20794859943449,"POLYGON((-118.21334819798055 33.97984898916063,-118.20252661161705 33.979867638806915,-118.20254841790565 33.98888285728431,-118.21337116943583 33.98886420561845,-118.21334819798055 33.97984898916063))",20.402571182475672
921,33.98438416894585,-118.19712642812945,"POLYGON((-118.20252661161705 33.979867638806915,-118.19170502055873 33.97988531787971,-118.19172566167916 33.98890053827157,-118.20254841790565 33.98888285728431,-118.20252661161705 33.979867638806915))",20.962141964925756
922,33.98440136366264,-118.18630425225436,"POLYGON((-118.19170502055873 33.97988531787971,-118.18088342505646 33.97990202637843,-118.1809029010073 33.98891724857964,-118.19172566167916 33.98890053827157,-118.19170502055873 33.97988531787971))",21.172125033602153
923,33.984417587752496,-118.17548207206005,"POLYGON((-118.18088342505646 33.97990202637843,-118.1700618253611 33.97991776430247,-118.17008013614098 33.98893298820792,-118.1809029010073 33.98891724857964,-118.18088342505646 33.97990202637843))",29.477248064516147
924,33.984432841214826,-118.16465988779731,"POLYGON((-118.1700618253611 33.97991776430247,-118.15924022172352 33.97993253165124,-118.15925736733115 33.98894775715588,-118.17008013614098 33.98893298820792,-118.1700618253611 33.97991776430247))",18.361650800321975
925,33.98444712404911,-118.15383769971723,"POLYGON((-118.15924022172352 33.97993253165124,-118.14841861439453 33.97994632842429,-118.14843459482876 33.98896155542295,-118.15925736733115 33.98894775715588,-118.15924022172352 33.97993253165124))",18.964721675971873
926,33.98446043625484,-118.14301550807065,"POLYGON((-118.14841861439453 33.97994632842429,-118.13759700362503 33.97995915462109,-118.13761181888472 33.98897438300868,-118.14843459482876 33.98896155542295,-118.14841861439453 33.97994632842429))",18.40570565846676
927,33.984472777831556,-118.13219331310837,"POLYGON((-118.13759700362503 33.97995915462109,-118.12677538966587 33.9799710102412,-118.12678903974997 33.98898623991265,-118.13761181888472 33.98897438300868,-118.13759700362503 33.97995915462109))",18.312878927549825
928,33.984484148778805,-118.12137111508137,"POLYGON((-118.12677538966587 33.9799710102412,-118.11595377276785 33.9799818952842,-118.11596625767547 33.98899712613438,-118.12678903974997 33.98898623991265,-118.12677538966587 33.9799710102412))",17.455086729366066
929,33.984494549096226,-118.11054891424051,"POLYGON((-118.11595377276785 33.9799818952842,-118.10513215318193 33.97999180974974,-118.10514347291213 33.98900704167356,-118.11596625767547 33.98899712613438,-118.11595377276785 33.9799818952842))",16.402313608206303
930,33.984503978783444,-118.09972671083678,"POLYGON((-118.10513215318193 33.97999180974974,-118.09431053115887 33.98000075363745,-118.09432068571094 33.98901598652982,-118.10514347291213 33.98900704167356,-118.10513215318193 33.97999180974974))",15.63406992962011
931,33.98451243784011,-118.08890450512095,"POLYGON((-118.09431053115887 33.98000075363745,-118.0834889069496 33.98000872694702,-118.08349789632277 33.98902396070278,-118.09432068571094 33.98901598652982,-118.09431053115887 33.98000075363745))",15.587781370610799
932,33.984519926265925,-118.07808229734395,"POLYGON((-118.0834889069496 33.98000872694702,-118.07266728080494 33.98001572967816,-118.07267510499861 33.98903096419225,-118.08349789632277 33.98902396070278,-118.0834889069496 33.98000872694702))",15.41467038588316
933,33.98452644406068,-118.06726008775681,"POLYGON((-118.07266728080494 33.98001572967816,-118.06184565297573 33.98002176183066,-118.06185231198937 33.98903699699798,-118.07267510499861 33.98903096419225,-118.07266728080494 33.98001572967816))",16.63056409612678
934,33.98453199122409,-118.05643787661022,"POLYGON((-118.06184565297573 33.98002176183066,-118.05102402371291 33.98002682340428,-118.05102951754603 33.9890420591197,-118.06185231198937 33.98903699699798,-118.06184565297573 33.98002176183066))",16.599891986687155
935,33.984536567755974,-118.04561566415522,"POLYGON((-118.05102402371291 33.98002682340428,-118.04020239326724 33.98003091439884,-118.04020672191949 33.98904615055728,-118.05102951754603 33.9890420591197,-118.05102402371291 33.98002682340428))",24.193333037043597
936,33.9845401736562,-118.03479345064272,"POLYGON((-118.04020239326724 33.98003091439884,-118.02938076188964 33.98003403481421,-118.02938392536069 33.98904927131057,-118.04020672191949 33.98904615055728,-118.04020239326724 33.98003091439884))",15.482166270370525
937,33.98454280892461,-118.0239712363235,"POLYGON((-118.02938076188964 33.98003403481421,-118.01855912983096 33.980036184650274,-118.0185611281206 33.98905142137943,-118.02938392536069 33.98904927131057,-118.02938076188964 33.98003403481421))",14.321737279456656
938,33.984544473561115,-118.01314902144856,"POLYGON((-118.01855912983096 33.980036184650274,-118.00773749734206 33.98003736390696,-118.00773833045014 33.989052600763834,-118.0185611281206 33.98905142137943,-118.01855912983096 33.980036184650274))",13.785012481771144
939,33.98454516756567,-118.00232680626878,"POLYGON((-118.00773749734206 33.98003736390696,-117.9969158646738 33.98003757258422,-117.99691553260027 33.98905280946367,-118.00773833045014 33.989052600763834,-118.00773749734206 33.98003736390696))",12.84166897322659
940,33.98454489093824,-117.99150459103508,"POLYGON((-117.9969158646738 33.98003757258422,-117.98609423207702 33.98003681068206,-117.9860927348219 33.98905204747902,-117.99691553260027 33.98905280946367,-117.9969158646738 33.98003757258422))",12.528886849029112
941,33.984543643678855,-117.98068237599831,"POLYGON((-117.98609423207702 33.98003681068206,-117.97527259980258 33.9800350782005,-117.975269937366 33.98905031480984,-117.9860927348219 33.98905204747902,-117.98609423207702 33.98003681068206))",13.271651267318038
942,33.98454142578753,-117.9698601614094,"POLYGON((-117.97527259980258 33.9800350782005,-117.96445096810139 33.9800323751396,-117.96444714048349 33.98904761145623,-117.975269937366 33.98905031480984,-117.97527259980258 33.9800350782005))",13.59174682062114
943,33.98453823726435,-117.95903794751926,"POLYGON((-117.96445096810139 33.9800323751396,-117.95362933722426 33.980028701499464,-117.95362434442532 33.98904393741826,-117.96444714048349 33.98904761145623,-117.96445096810139 33.9800323751396))",13.804213764474774
944,33.98453407810944,-117.94821573457878,"POLYGON((-117.95362933722426 33.980028701499464,-117.94280770742205 33.9800240572802,-117.94280154944245 33.989039292696084,-117.95362434442532 33.98904393741826,-117.95362933722426 33.980028701499464))",14.722902179413335
945,33.98452894832295,-117.93739352283886,"POLYGON((-117.94280770742205 33.9800240572802,-117.93198607894566 33.98001844248198,-117.93197875578578 33.98903367728985,-117.94280154944245 33.989039292696084,-117.94280770742205 33.9800240572802))",15.55935376945971
946,33.98452284790503,-117.92657131255041,"POLYGON((-117.93198607894566 33.98001844248198,-117.92116445204589 33.980011857105,-117.92115596370627 33.98902709119975,-117.93197875578578 33.98903367728985,-117.93198607894566 33.98001844248198))",16.749991915285655
947,33.98451577685592,-117.91574910396423,"POLYGON((-117.92116445204589 33.980011857105,-117.91034282697363 33.9800043011495,-117.91033317345487 33.98901953442601,-117.92115596370627 33.98902709119975,-117.92116445204589 33.980011857105))",16.929935813172037
948,33.98450773517586,-117.90492689733136,"POLYGON((-117.91034282697363 33.9800043011495,-117.89952120397975 33.97999577461573,-117.89951038528251 33.989011006968916,-117.91033317345487 33.98901953442601,-117.91034282697363 33.9800043011495))",16.80992233870968
949,33.984498722865126,-117.89410469290266,"POLYGON((-117.89952120397975 33.97999577461573,-117.88869958331509 33.97998627750401,-117.88868759944013 33.98900150882875,-117.89951038528251 33.989011006968916,-117.89952120397975 33.97999577461573))",16.838287837055425
950,33.98448873992404,-117.88328249092899,"POLYGON((-117.88869958331509 33.97998627750401,-117.87787796523054 33.97997580981465,-117.87786481617864 33.988991040005835,-117.88868759944013 33.98900150882875,-117.88869958331509 33.97998627750401))",17.21393248079878
951,33.98447778635293,-117.8724602916613,"POLYGON((-117.87787796523054 33.97997580981465,-117.86705634997689 33.979964371548014,-117.86704203574905 33.98897960050056,-117.87786481617864 33.988991040005835,-117.87787796523054 33.97997580981465))",16.995927268219006
952,33.98446586215223,-117.86163809535044,"POLYGON((-117.86705634997689 33.979964371548014,-117.8562347378051 33.979951962704526,-117.85621925840223 33.98896719031331,-117.86704203574905 33.98897960050056,-117.86705634997689 33.979964371548014))",16.556607691384556
953,33.98445296732229,-117.85081590224729,"POLYGON((-117.8562347378051 33.979951962704526,-117.84541312896592 33.97993858328458,-117.84539648438916 33.98895380944453,-117.85621925840223 33.98896719031331,-117.8562347378051 33.979951962704526))",15.649724647657449
954,33.98443910186361,-117.83999371260285,"POLYGON((-117.84541312896592 33.97993858328458,-117.83459152371027 33.979924233288685,-117.83457371396075 33.98893945789467,-117.84539648438916 33.98895380944453,-117.84541312896592 33.97993858328458))",15.208633842092048
955,33.984424265776646,-117.8291715266679,"POLYGON((-117.83459152371027 33.979924233288685,-117.82376992228897 33.979908912717335,-117.82375094736796 33.98892413566425,-117.83457371396075 33.98893945789467,-117.83459152371027 33.979924233288685))",14.609408905566875
956,33.984408459061946,-117.81834934469342,"POLYGON((-117.82376992228897 33.979908912717335,-117.81294832495293 33.97989262157103,-117.8129281848617 33.98890784275381,-117.82375094736796 33.98892413566425,-117.82376992228897 33.979908912717335))",13.581826739926731
957,33.984391681720055,-117.80752716693027,"POLYGON((-117.81294832495293 33.97989262157103,-117.80212673195294 33.979875359850396,-117.80210542669292 33.9888905791639,-117.8129281848617 33.98890784275381,-117.81294832495293 33.97989262157103))",13.008901446812594
958,33.99265399109033,-118.46772904506685,"POLYGON((-118.47311514484748 33.98812536426544,-118.46229258130725 33.98816731194359,-118.46234236170898 33.99718245840542,-118.47316609060604 33.99714050618532,-118.47311514484748 33.98812536426544))",22.622060325780854
959,33.99269545568661,-118.45690589347768,"POLYGON((-118.46229258130725 33.98816731194359,-118.45147000704851 33.988208288968195,-118.45151862208992 33.99722343986688,-118.46234236170898 33.99718245840542,-118.46229258130725 33.98816731194359))",19.19664829589094
960,33.992735949576065,-118.44608273129377,"POLYGON((-118.45147000704851 33.988208288968195,-118.44064742232221 33.98824829533779,-118.44069487199994 33.99726345056823,-118.45151862208992 33.99722343986688,-118.45147000704851 33.988208288968195))",18.54115282258064
961,33.99277547275725,-118.43525955876603,"POLYGON((-118.44064742232221 33.98824829533779,-118.42982482737926 33.988287331050984,-118.42987111168998 33.99730249050811,-118.44069487199994 33.99726345056823,-118.44064742232221 33.98824829533779))",18.118026209677417
962,33.992814025228824,-118.42443637614548,"POLYGON((-118.42982482737926 33.988287331050984,-118.41900222247055 33.98832539610645,-118.41904734141106 33.99734055968511,-118.42987111168998 33.99730249050811,-118.42982482737926 33.988287331050984))",17.766372580645164
963,33.99285160698942,-118.4136131836831,"POLYGON((-118.41900222247055 33.98832539610645,-118.40817960784702 33.98836249050281,-118.40822356141418 33.99737765809794,-118.41904734141106 33.99734055968511,-118.41900222247055 33.98832539610645))",18.23321774193548
964,33.99288821803773,-118.40278998162977,"POLYGON((-118.40817960784702 33.98836249050281,-118.39735698375955 33.98839861423879,-118.3973997719503 33.99741378574527,-118.40822356141418 33.99737765809794,-118.40817960784702 33.98836249050281))",17.857910887096786
965,33.99292385837244,-118.39196677023645,"POLYGON((-118.39735698375955 33.98839861423879,-118.38653435045909 33.98843376731309,-118.38657597327045 33.99744894262586,-118.3973997719503 33.99741378574527,-118.39735698375955 33.98839861423879))",19.189772580645148
966,33.992958527992336,-118.38114354975413,"POLYGON((-118.38653435045909 33.98843376731309,-118.37571170819653 33.98846794972454,-118.37575216562561 33.99748312873843,-118.38657597327045 33.99744894262586,-118.38653435045909 33.98843376731309))",18.75992741935483
967,33.99299222689621,-118.3703203204337,"POLYGON((-118.37571170819653 33.98846794972454,-118.36488905722283 33.9885011614719,-118.36492834926679 33.99751634408188,-118.37575216562561 33.99748312873843,-118.37571170819653 33.98846794972454))",16.60769035282258
968,33.993024955082866,-118.35949708252629,"POLYGON((-118.36488905722283 33.9885011614719,-118.35406639778888 33.98853340255405,-118.35410452444503 33.99754858865496,-118.36492834926679 33.99751634408188,-118.36488905722283 33.9885011614719))",16.571036318816716
969,33.99305671255117,-118.34867383628271,"POLYGON((-118.35406639778888 33.98853340255405,-118.34324373014557 33.9885646729698,-118.34328069141125 33.99757986245658,-118.35410452444503 33.99754858865496,-118.35406639778888 33.98853340255405))",16.75502176508528
970,33.993087499300024,-118.33785058195393,"POLYGON((-118.34324373014557 33.9885646729698,-118.33242105454391 33.98859497271811,-118.33245685041652 33.99761016548566,-118.34328069141125 33.99757986245658,-118.34324373014557 33.9885646729698))",16.100290062145515
971,33.993117315328305,-118.32702731979096,"POLYGON((-118.33242105454391 33.98859497271811,-118.32159837123476 33.98862430179789,-118.32163300171182 33.9976394977411,-118.33245685041652 33.99761016548566,-118.33242105454391 33.98859497271811))",16.835859242499218
972,33.993146160635014,-118.31620405004476,"POLYGON((-118.32159837123476 33.98862430179789,-118.31077568046905 33.98865266020813,-118.31080914554815 33.997667859221885,-118.32163300171182 33.9976394977411,-118.32159837123476 33.98862430179789))",23.513392236352352
973,33.993174035219134,-118.30538077296629,"POLYGON((-118.31077568046905 33.98865266020813,-118.2999529824977 33.988680047947845,-118.29998528217654 33.99769524992707,-118.31080914554815 33.997667859221885,-118.31077568046905 33.98865266020813))",22.29582633496543
974,33.99320093907969,-118.29455748880646,"POLYGON((-118.2999529824977 33.988680047947845,-118.28913027757166 33.988706465016094,-118.28916141184796 33.99772166985563,-118.29998528217654 33.99769524992707,-118.2999529824977 33.988680047947845))",21.46891804627497
975,33.99322687221572,-118.28373419781636,"POLYGON((-118.28913027757166 33.988706465016094,-118.27830756594184 33.98873191141188,-118.27833753481346 33.99774711900669,-118.28916141184796 33.99772166985563,-118.28913027757166 33.988706465016094))",23.915412939068084
976,33.99325183462633,-118.27291090024686,"POLYGON((-118.27830756594184 33.98873191141188,-118.26748484785918 33.988756387134366,-118.26751365132402 33.99777159737933,-118.27833753481346 33.99774711900669,-118.27830756594184 33.98873191141188))",26.128748219086035
977,33.99327582631066,-118.26208759634892,"POLYGON((-118.26748484785918 33.988756387134366,-118.2566621235746 33.988779892182706,-118.25668976163067 33.9977951049727,-118.26751365132402 33.99777159737933,-118.26748484785918 33.988756387134366))",26.15268623207884
978,33.99329884726786,-118.25126428637364,"POLYGON((-118.2566621235746 33.988779892182706,-118.24583939333905 33.98880242655604,-118.24586586598441 33.99781764178601,-118.25668976163067 33.9977951049727,-118.2566621235746 33.988779892182706))",26.465334948476702
979,33.99332089749712,-118.24044097057181,"POLYGON((-118.24583939333905 33.98880242655604,-118.23501665740346 33.9888239902536,-118.23504196463627 33.99783920781841,-118.24586586598441 33.99781764178601,-118.24583939333905 33.98880242655604))",19.38036229166667
980,33.99334197699767,-118.22961764919457,"POLYGON((-118.23501665740346 33.9888239902536,-118.22419391601872 33.98884458327463,-118.22421805783723 33.9978598030692,-118.23504196463627 33.99783920781841,-118.23501665740346 33.9888239902536))",19.504238345654123
981,33.99336208576878,-118.21879432249277,"POLYGON((-118.22419391601872 33.98884458327463,-118.21337116943583 33.98886420561845,-118.21339414583832 33.99787942753764,-118.22421805783723 33.9978598030692,-118.22419391601872 33.98884458327463))",18.61717372994949
982,33.99338122380975,-118.20797099071743,"POLYGON((-118.21337116943583 33.98886420561845,-118.20254841790565 33.98888285728431,-118.2025702288906 33.997898081223035,-118.21339414583832 33.99787942753764,-118.21337116943583 33.98886420561845))",18.629165734865502
983,33.9933993911199,-118.1971476541195,"POLYGON((-118.20254841790565 33.98888285728431,-118.19172566167916 33.98890053827157,-118.191746307245 33.997915764124755,-118.2025702288906 33.997898081223035,-118.20254841790565 33.98888285728431))",29.575314110663072
984,33.993416587698604,-118.18632431295003,"POLYGON((-118.19172566167916 33.98890053827157,-118.1809029010073 33.98891724857964,-118.1809223811526 33.997932476242156,-118.191746307245 33.997915764124755,-118.19172566167916 33.98890053827157))",19.452122978110605
985,33.99343281354523,-118.17550096745994,"POLYGON((-118.1809029010073 33.98891724857964,-118.17008013614098 33.98893298820792,-118.17009845086437 33.997948217574674,-118.1809223811526 33.997932476242156,-118.1809029010073 33.98891724857964))",19.950134030817967
986,33.99344806865926,-118.16467761790018,"POLYGON((-118.17008013614098 33.98893298820792,-118.15925736733115 33.98894775715588,-118.15927451663137 33.997962988121735,-118.17009845086437 33.997948217574674,-118.17008013614098 33.98893298820792))",19.4931213498464
987,33.99346235304013,-118.15385426452178,"POLYGON((-118.15925736733115 33.98894775715588,-118.14843459482876 33.98896155542295,-118.14845057870463 33.997976787882834,-118.15927451663137 33.997962988121735,-118.15925736733115 33.98894775715588))",19.283511295639855
988,33.993475666687345,-118.14303090757574,"POLYGON((-118.14843459482876 33.98896155542295,-118.13761181888472 33.98897438300868,-118.1376266373351 33.997989616857524,-118.14845057870463 33.997976787882834,-118.14843459482876 33.98896155542295))",18.981353032120204
989,33.99348800960045,-118.13220754731294,"POLYGON((-118.13761181888472 33.98897438300868,-118.12678903974997 33.98898623991265,-118.12680269277388 33.9980014750453,-118.1376266373351 33.997989616857524,-118.13761181888472 33.98897438300868))",18.400768120261233
990,33.99349938177899,-118.12138418398443,"POLYGON((-118.12678903974997 33.98898623991265,-118.11596625767547 33.98899712613438,-118.1159787452719 33.99801236244578,-118.12680269277388 33.9980014750453,-118.12678903974997 33.98898623991265))",17.070943758554403
991,33.993509783222585,-118.11056081784119,"POLYGON((-118.11596625767547 33.98899712613438,-118.10514347291213 33.98900704167356,-118.10515479508025 33.99802227905858,-118.1159787452719 33.99801236244578,-118.11596625767547 33.98899712613438))",16.68238277916863
992,33.99351921393088,-118.09973744913415,"POLYGON((-118.10514347291213 33.98900704167356,-118.09432068571094 33.98901598652982,-118.09433084244993 33.99803122488334,-118.10515479508025 33.99802227905858,-118.10514347291213 33.98900704167356))",15.798637189937077
993,33.993527673903515,-118.08891407811431,"POLYGON((-118.09432068571094 33.98901598652982,-118.08349789632277 33.98902396070278,-118.08350688763196 33.99803919991974,-118.09433084244993 33.99803122488334,-118.09432068571094 33.98901598652982))",16.226014099462372
994,33.99353516314021,-118.07809070503265,"POLYGON((-118.08349789632277 33.98902396070278,-118.07267510499861 33.98903096419225,-118.07268293087735 33.99804620416754,-118.08350688763196 33.99803919991974,-118.08349789632277 33.98902396070278))",16.140914719698987
995,33.99354168164072,-118.06726733014023,"POLYGON((-118.07267510499861 33.98903096419225,-118.06185231198937 33.98903699699798,-118.06185897243714 33.99805223762643,-118.07268293087735 33.99804620416754,-118.07267510499861 33.98903096419225))",15.941949488927294
996,33.993547229404804,-118.05644395368792,"POLYGON((-118.06185231198937 33.98903699699798,-118.05102951754603 33.9890420591197,-118.05103501256234 33.99805730029629,-118.06185897243714 33.99805223762643,-118.06185231198937 33.98903699699798))",15.930984305334
997,33.99355180643225,-118.0456205759268,"POLYGON((-118.05102951754603 33.9890420591197,-118.04020672191949 33.98904615055728,-118.04021105150395 33.998061392176865,-118.05103501256234 33.99805730029629,-118.05102951754603 33.9890420591197))",15.20233809163171
998,33.99355541272292,-118.03479719710772,"POLYGON((-118.04020672191949 33.98904615055728,-118.02938392536069 33.98904927131057,-118.02938708951302 33.99806451326805,-118.04021105150395 33.998061392176865,-118.04020672191949 33.98904615055728))",14.417763470560583
999,33.99355804827668,-118.02397381748176,"POLYGON((-118.02938392536069 33.98904927131057,-118.0185611281206 33.98905142137943,-118.0185631268406 33.998066663569716,-118.02938708951302 33.99806451326805,-118.02938392536069 33.98904927131057))",14.08810627710327
1000,33.99355971309345,-118.01315043729988,"POLYGON((-118.0185611281206 33.98905142137943,-118.00773833045014 33.989052600763834,-118.00773916373765 33.998067843081806,-118.0185631268406 33.998066663569716,-118.0185611281206 33.98905142137943))",13.27557624587667
1001,33.99356040717315,-118.00232705681304,"POLYGON((-118.00773833045014 33.989052600763834,-117.99691553260027 33.98905280946367,-117.99691520045522 33.99806805180426,-118.00773916373765 33.998067843081806,-118.00773833045014 33.989052600763834))",12.889603071064244
1002,33.99356013051577,-117.99150367627226,"POLYGON((-117.99691553260027 33.98905280946367,-117.9860927348219 33.98905204747902,-117.98609123724432 33.99806728973711,-117.99691520045522 33.99806805180426,-117.99691553260027 33.98905280946367))",13.283287828981052
1003,33.993558883121324,-117.98068029592848,"POLYGON((-117.9860927348219 33.98905204747902,-117.975269937366 33.98905031480984,-117.975267274356 33.99806555688032,-117.98609123724432 33.99806728973711,-117.9860927348219 33.98905204747902))",13.853190198892726
1004,33.99355666498984,-117.96985691603271,"POLYGON((-117.975269937366 33.98905031480984,-117.96444714048349 33.98904761145623,-117.96444331204127 33.99806285323401,-117.975267274356 33.99806555688032,-117.975269937366 33.98905031480984))",13.957135860005806
1005,33.99355347612141,-117.95903353683592,"POLYGON((-117.96444714048349 33.98904761145623,-117.95362434442532 33.98904393741826,-117.95361935055112 33.99805917879824,-117.96444331204127 33.99806285323401,-117.96444714048349 33.98904761145623))",16.12068579212454
1006,33.99354931651613,-117.94821015858913,"POLYGON((-117.95362434442532 33.98904393741826,-117.94280154944245 33.989039292696084,-117.94279539013661 33.998054533573125,-117.95361935055112 33.99805917879824,-117.95362434442532 33.98904393741826))",16.40917945302345
1007,33.99354418617416,-117.9373867815432,"POLYGON((-117.94280154944245 33.989039292696084,-117.93197875578578 33.98903367728985,-117.93197143104875 33.99804891755887,-117.94279539013661 33.998054533573125,-117.94280154944245 33.989039292696084))",16.817220783003947
1008,33.99353808509568,-117.92656340594928,"POLYGON((-117.93197875578578 33.98903367728985,-117.92115596370627 33.98902709119975,-117.92114747353857 33.998042330755645,-117.93197143104875 33.99804891755887,-117.93197875578578 33.98903367728985))",17.25312141505673
1009,33.993531013280894,-117.91574003205824,"POLYGON((-117.92115596370627 33.98902709119975,-117.91033317345487 33.98901953442601,-117.91032351785707 33.99803477316369,-117.92114747353857 33.998042330755645,-117.92115596370627 33.98902709119975))",17.077644470526117
1010,33.993522970730055,-117.90491666012107,"POLYGON((-117.91033317345487 33.98901953442601,-117.89951038528251 33.989011006968916,-117.89949956425528 33.998026244783276,-117.91032351785707 33.99803477316369,-117.91033317345487 33.98901953442601))",17.42035385169266
1011,33.993513957443426,-117.89409329038878,"POLYGON((-117.89951038528251 33.989011006968916,-117.88868759944013 33.98900150882875,-117.88867561298423 33.99801674561465,-117.89949956425528 33.998026244783276,-117.89951038528251 33.989011006968916))",26.747902536925416
1012,33.99350397342135,-117.88326992311234,"POLYGON((-117.88868759944013 33.98900150882875,-117.87786481617864 33.988991040005835,-117.87785166429492 33.99800627565822,-117.88867561298423 33.99801674561465,-117.88868759944013 33.98900150882875))",18.136813416932526
1013,33.993493018664175,-117.87244655854269,"POLYGON((-117.87786481617864 33.988991040005835,-117.86704203574905 33.98897960050056,-117.8670277184384 33.99799483491432,-117.87785166429492 33.99800627565822,-117.87786481617864 33.988991040005835))",18.052316153033804
1014,33.993481093172264,-117.86162319693086,"POLYGON((-117.86704203574905 33.98897960050056,-117.85621925840223 33.98896719031331,-117.85620377566566 33.99798242338333,-117.8670277184384 33.99799483491432,-117.86704203574905 33.98897960050056))",17.553554932795702
1015,33.99346819694604,-117.85079983852785,"POLYGON((-117.85621925840223 33.98896719031331,-117.84539648438916 33.98895380944453,-117.84537983622772 33.99796904106572,-117.85620377566566 33.99798242338333,-117.85621925840223 33.98896719031331))",17.172851680107524
1016,33.99345432998596,-117.83997648358455,"POLYGON((-117.84539648438916 33.98895380944453,-117.83457371396075 33.98893945789467,-117.83455590037563 33.997954687961936,-117.84537983622772 33.99796904106572,-117.84539648438916 33.98895380944453))",18.10196074829404
1017,33.99343949229252,-117.82915313235205,"POLYGON((-117.83457371396075 33.98893945789467,-117.82375094736796 33.98892413566425,-117.82373196836038 33.99793936407246,-117.83455590037563 33.997954687961936,-117.83457371396075 33.98893945789467))",17.514276754032263
1018,33.9934236838662,-117.81832978508119,"POLYGON((-117.82375094736796 33.98892413566425,-117.8129281848617 33.98890784275381,-117.81290804043299 33.997923069397885,-117.82373196836038 33.99793936407246,-117.82375094736796 33.98892413566425))",14.948058246152367
1019,33.993406904707605,-117.80750644202308,"POLYGON((-117.8129281848617 33.98890784275381,-117.80210542669292 33.9888905791639,-117.8020841168445 33.99790580393872,-117.81290804043299 33.997923069397885,-117.8129281848617 33.98890784275381))",14.155412873057724
1020,34.00162669801403,-118.478603719795,"POLYGON((-118.48398980853021 33.99709758320801,-118.47316609060604 33.99714050618532,-118.47321704733756 34.00615565334566,-118.484041930866 34.00611272572137,-118.48398980853021 33.99709758320801))",19.27269236111112
1021,34.00166913791017,-118.46777941357095,"POLYGON((-118.47316609060604 33.99714050618532,-118.46234236170898 33.99718245840542,-118.46239215283262 34.00619761010768,-118.47321704733756 34.00615565334566,-118.47316609060604 33.99714050618532))",18.513914565412183
1022,34.00171060699583,-118.4569550964977,"POLYGON((-118.46234236170898 33.99718245840542,-118.45151862208992 33.99722343986688,-118.45156724760228 34.00623859600596,-118.46239215283262 34.00619761010768,-118.46234236170898 33.99718245840542))",17.672078053315413
1023,34.00175110526957,-118.44613076882628,"POLYGON((-118.45151862208992 33.99722343986688,-118.44069487199994 33.99726345056823,-118.44074233189762 34.006278611039015,-118.45156724760228 34.00623859600596,-118.45151862208992 33.99722343986688))",17.79922419354838
